@relation NO_TEXT_SentimentAnalysis_Emotion_MiscellaneousFeatures_train

@attribute class {bot,human}
@attribute score_tag {P,NONE,N,NEU,P+,N+}
@attribute agreement {AGREEMENT,DISAGREEMENT}
@attribute subjectivity {SUBJECTIVE,OBJECTIVE}
@attribute confidence numeric
@attribute irony {NONIRONIC,IRONIC}
@attribute joy numeric
@attribute surprise numeric
@attribute fear numeric
@attribute sadness numeric
@attribute anger numeric
@attribute urlsCount numeric
@attribute mentionsCount numeric
@attribute isRetweet numeric
@attribute wordsCount numeric
@attribute hashtagsCount numeric
@attribute upperCaseLettersCount numeric
@attribute lowerCaseLettersCount numeric
@attribute upperCaseWordsCount numeric
@attribute nonAlphabeticalCharactersCount numeric
@attribute averageWordLength numeric
@attribute isFamousQuote {False,True}

@data
bot,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.373769,0.203216,0.191856,0.151054,0.080105,0,0,0,20,0,4,80,0,21,4.3,True
bot,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.478028,0.246432,0.177135,0.049479,0.048926,0,0,0,5,0,4,27,0,6,6.6,False
bot,N+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.388248,0.250437,0.143476,0.126058,0.091781,0,0,0,16,0,1,70,0,16,4.5,False
bot,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.343029,0.324043,0.139354,0.135589,0.057985,0,1,0,24,0,4,88,0,27,3.826087,True
bot,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.415808,0.282437,0.162997,0.084639,0.054119,0,0,0,11,0,2,32,2,10,3.090909,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.434321,0.378228,0.087444,0.071892,0.028115,0,0,0,17,0,1,69,0,20,4.352941,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.227613,0.208579,0.2039,0.201651,0.158257,0,0,0,1,0,1,4,0,0,5,False
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.302032,0.294557,0.190746,0.143543,0.069122,0,0,0,9,0,2,34,1,8,4,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.274064,0.270315,0.205728,0.199957,0.049936,0,0,0,16,0,6,38,4,18,2.9375,True
bot,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.328926,0.275435,0.262917,0.086867,0.045855,0,0,0,14,0,4,52,1,16,4.214286,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.257961,0.22335,0.21304,0.188741,0.116908,0,1,1,10,0,5,36,2,16,3.888889,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.502537,0.161868,0.148518,0.133323,0.053754,0,0,0,4,0,1,10,0,4,3,False
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.344726,0.323381,0.207213,0.095523,0.029157,0,1,0,16,0,9,60,2,18,3.866667,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.279309,0.237179,0.178546,0.1648,0.140166,0,1,0,2,0,2,20,0,2,12,False
bot,N,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.475029,0.273409,0.160608,0.056337,0.034617,0,0,0,24,0,7,89,0,25,4.083333,False
bot,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.706817,0.12055,0.093775,0.05763,0.021229,0,0,0,16,1,1,55,0,22,3.9375,False
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.768693,0.076373,0.062646,0.061426,0.030861,0,0,0,14,0,1,51,0,13,3.714286,False
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.315766,0.300215,0.234677,0.078016,0.071326,0,1,0,19,0,4,76,1,23,4.444444,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.478328,0.352311,0.071311,0.055517,0.042533,0,0,0,20,0,6,82,1,22,4.55,False
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.606701,0.17613,0.142721,0.046526,0.027922,0,0,0,15,0,5,51,3,14,3.733333,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.440456,0.425767,0.102326,0.028606,0.002845,1,1,1,5,0,12,25,1,19,10,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.650624,0.194482,0.121053,0.02504,0.008802,0,0,0,11,0,1,29,0,12,2.909091,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.376528,0.24361,0.152467,0.115234,0.112161,0,1,0,8,1,7,28,1,11,4.142857,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.435615,0.352449,0.096387,0.081372,0.034177,0,1,0,2,0,0,10,0,24,21,False
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.362824,0.290398,0.133938,0.133186,0.079654,0,0,0,23,0,1,103,0,23,4.565217,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.563781,0.137548,0.135871,0.08402,0.07878,0,0,0,7,0,2,22,0,12,4.285714,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.399146,0.235134,0.217523,0.113475,0.034722,0,0,0,14,0,4,48,2,16,3.928571,False
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.403188,0.383827,0.174231,0.033066,0.005688,0,1,0,18,0,4,78,0,20,4.235294,True
bot,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.370218,0.315678,0.159784,0.102152,0.052167,0,0,0,5,0,6,18,0,5,5,False
bot,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.709173,0.27223,0.011506,0.00441,0.002681,0,0,0,8,0,5,46,0,17,7.625,False
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.312928,0.266886,0.182918,0.165499,0.071769,0,0,0,9,0,0,38,0,8,4.222222,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.376528,0.24361,0.152467,0.115234,0.112161,0,1,0,8,1,8,31,1,12,4.142857,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.242999,0.212926,0.192833,0.186428,0.164815,0,0,0,2,1,0,0,0,65,31.5,False
bot,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.339717,0.237233,0.179658,0.148939,0.094453,0,0,0,17,0,4,65,2,21,4.352941,True
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.405535,0.163435,0.155701,0.149269,0.12606,0,1,0,2,0,0,11,0,4,3,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.342014,0.265323,0.163035,0.154646,0.074981,0,0,0,4,0,1,15,0,3,4,False
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.400096,0.308586,0.129555,0.08334,0.078423,0,0,0,21,0,2,76,0,22,3.809524,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.27592,0.230991,0.189151,0.181097,0.122841,0,0,0,2,0,1,8,0,2,5,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.277279,0.274217,0.185173,0.13857,0.124762,0,1,0,3,0,0,24,0,3,5.5,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.376528,0.24361,0.152467,0.115234,0.112161,0,1,0,8,1,11,29,1,9,4.142857,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.282531,0.21716,0.192946,0.164956,0.142407,0,1,0,2,0,0,12,0,2,2,False
bot,P,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.257513,0.246311,0.241642,0.155938,0.098596,0,0,0,23,0,6,99,0,27,4.782609,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.455557,0.220688,0.18235,0.092648,0.048755,0,0,0,8,0,2,25,2,11,3.875,False
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.423645,0.254222,0.173131,0.088547,0.060455,0,0,0,12,0,4,62,0,12,5.583333,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.500492,0.16193,0.152709,0.098222,0.086649,0,1,0,5,0,2,21,0,7,3.5,False
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.506796,0.228495,0.177449,0.076332,0.010928,0,0,0,29,0,8,102,0,29,3.827586,False
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.524126,0.202908,0.148704,0.080698,0.043564,0,0,0,10,0,1,34,0,9,3.5,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.450426,0.202207,0.150262,0.132703,0.064402,0,0,0,10,0,7,31,0,13,4.2,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.473547,0.298465,0.157806,0.066845,0.003336,0,1,0,15,0,9,50,2,17,3.714286,True
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.394402,0.279744,0.153852,0.093619,0.078382,0,0,0,18,0,5,69,1,19,4.222222,False
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.401626,0.226721,0.145344,0.122898,0.10341,0,1,0,15,0,3,80,0,17,5.142857,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.350505,0.226018,0.220602,0.104792,0.098083,0,0,0,6,0,5,13,0,6,3.166667,False
bot,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.536131,0.268428,0.10904,0.053657,0.032745,0,0,0,8,0,1,26,0,9,3.625,False
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.438421,0.274719,0.144385,0.109534,0.032941,0,0,0,4,0,1,10,0,7,3.75,False
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.372321,0.2658,0.151501,0.111016,0.099362,0,1,0,2,0,0,22,0,2,7,False
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.298054,0.195347,0.182301,0.170082,0.154217,0,1,0,2,0,1,14,0,2,4,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.475104,0.156773,0.146466,0.143626,0.078031,0,0,0,8,0,0,30,0,8,3.875,False
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.316374,0.304855,0.248288,0.103754,0.026729,0,0,0,12,0,1,46,0,12,4,False
bot,P+,AGREEMENT,OBJECTIVE,98,NONIRONIC,0.391168,0.214152,0.188612,0.116859,0.089209,0,0,0,18,0,3,78,0,19,4.611111,True
bot,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.685434,0.093945,0.088635,0.075263,0.056723,0,1,0,9,0,5,49,0,14,5.5,True
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.37933,0.209689,0.166845,0.12553,0.118606,0,1,0,2,0,7,10,1,2,4,False
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.444308,0.228925,0.119179,0.111074,0.096515,0,1,0,3,0,6,9,2,3,3,False
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.342268,0.302645,0.223318,0.081654,0.050115,0,0,0,10,0,3,51,0,11,5.6,True
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.322785,0.209312,0.171302,0.152595,0.144006,0,1,0,3,0,1,20,0,3,4,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.353909,0.194162,0.180521,0.140309,0.131099,0,1,0,2,0,2,11,0,2,3,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.567946,0.179009,0.121921,0.072605,0.058519,0,0,0,5,0,2,20,0,5,4.6,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.383248,0.245786,0.173815,0.141073,0.056079,0,0,0,22,0,7,85,1,25,4.363636,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.341542,0.226167,0.187142,0.132663,0.112487,0,1,0,2,0,0,15,0,3,1,False
bot,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.841573,0.091739,0.044274,0.015221,0.007192,0,0,0,23,0,3,82,3,23,3.73913,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.336531,0.234109,0.213767,0.150349,0.065245,0,1,0,4,0,3,23,0,4,4.666667,False
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.455493,0.262914,0.12223,0.113413,0.045951,0,0,0,13,0,3,79,0,15,6.538462,False
bot,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.44415,0.248812,0.110424,0.103863,0.09275,0,0,0,20,0,3,86,0,21,4.55,True
bot,P,AGREEMENT,OBJECTIVE,82,IRONIC,0.501122,0.331032,0.124007,0.035696,0.008143,1,0,0,14,0,10,52,0,25,5.285714,False
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.586337,0.319485,0.066727,0.01879,0.008661,0,0,0,7,1,4,21,0,9,4,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.328578,0.180779,0.174079,0.161135,0.155429,0,1,0,3,0,7,16,0,4,4.5,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.276948,0.264358,0.198228,0.195325,0.065141,0,0,0,7,0,0,27,0,8,4.142857,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.376528,0.24361,0.152467,0.115234,0.112161,0,1,0,8,1,8,29,1,9,4.142857,False
bot,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.516248,0.245658,0.182904,0.03074,0.024451,1,2,1,19,0,17,93,1,31,5.764706,False
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.648011,0.153571,0.081653,0.063261,0.053503,0,0,0,9,0,0,38,0,9,4.333333,False
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.227807,0.227013,0.204925,0.188728,0.151527,0,0,0,15,0,3,76,0,16,5.4,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.280962,0.245041,0.20259,0.136551,0.134856,0,1,0,2,0,1,11,0,4,3,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.544847,0.275896,0.104709,0.04086,0.033688,0,0,0,14,0,1,47,0,14,3.5,False
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.370943,0.26085,0.166396,0.109436,0.092376,0,0,0,17,0,3,69,1,19,4.411765,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.523712,0.172679,0.146333,0.100192,0.057084,0,0,0,12,0,8,22,2,15,2.833333,False
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.512701,0.168947,0.138985,0.135847,0.043521,0,0,0,7,0,1,28,1,8,4.428571,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.626554,0.159624,0.106094,0.056016,0.051712,0,0,0,19,0,3,83,0,38,5.578947,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.39952,0.390254,0.152892,0.048389,0.008944,1,1,0,2,0,7,19,0,9,22,False
bot,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.513123,0.29471,0.111349,0.051924,0.028894,0,1,0,16,0,2,96,0,20,6,False
bot,N,AGREEMENT,OBJECTIVE,90,IRONIC,0.490063,0.26988,0.108331,0.074198,0.057529,0,1,0,10,0,2,50,0,13,5,True
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.331536,0.262908,0.229027,0.124047,0.052482,0,1,0,14,0,3,59,0,21,4.538462,True
bot,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.43114,0.255325,0.210178,0.064355,0.039002,0,0,0,9,0,3,30,0,10,3.888889,True
bot,N,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.623691,0.216569,0.091026,0.061712,0.007002,0,0,0,27,0,2,98,0,29,3.814815,True
bot,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.435543,0.19672,0.187973,0.090458,0.089306,0,0,0,11,0,2,35,0,18,4.090909,False
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.372321,0.2658,0.151501,0.111016,0.099362,0,1,0,2,0,11,7,1,2,7,False
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.496672,0.253145,0.135867,0.070472,0.043845,0,0,0,12,0,3,46,0,12,4.166667,False
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.543511,0.26035,0.089955,0.058321,0.047864,0,0,0,12,0,2,26,2,21,3.166667,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.346504,0.269565,0.192529,0.140398,0.051003,0,1,0,16,0,4,61,1,20,3.733333,True
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.59464,0.281988,0.082704,0.026481,0.014186,0,0,0,9,0,2,26,1,8,3.111111,False
bot,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.466487,0.219647,0.209401,0.081077,0.023388,0,0,0,21,1,3,94,0,23,4.761905,False
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.367688,0.341301,0.151089,0.095147,0.044775,0,0,0,6,0,0,22,0,5,3.666667,False
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.865341,0.093285,0.018071,0.012617,0.010686,0,0,0,30,0,15,96,2,31,3.766667,False
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.63194,0.294943,0.052668,0.01212,0.008329,0,0,0,27,0,4,91,4,26,3.518519,False
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.31976,0.273698,0.213282,0.173417,0.019843,0,0,0,19,0,3,78,0,20,4.368421,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.527528,0.220306,0.144812,0.067086,0.040268,0,0,0,11,0,2,39,0,10,3.727273,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.296885,0.244203,0.223911,0.146972,0.088029,0,0,0,7,0,2,21,1,10,3.857143,False
bot,P+,AGREEMENT,OBJECTIVE,98,NONIRONIC,0.268472,0.197323,0.191679,0.186936,0.15559,0,0,0,8,1,1,40,0,9,5.375,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.271488,0.225014,0.199617,0.178813,0.125068,0,1,1,2,0,4,10,1,5,2,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.671268,0.168076,0.107238,0.04063,0.012788,0,1,0,23,0,4,91,0,25,4,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.254574,0.252981,0.22624,0.134484,0.131721,0,1,0,15,0,5,47,0,19,3.142857,True
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.267506,0.260936,0.2541,0.165693,0.051764,0,1,0,22,0,3,96,0,24,4.142857,False
bot,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.865282,0.059404,0.027361,0.027146,0.020808,0,1,0,14,0,5,61,0,18,4.230769,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.42482,0.306649,0.121994,0.080689,0.065847,0,1,0,17,0,4,66,1,22,3.8125,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.359946,0.202444,0.173665,0.144851,0.119094,0,1,0,2,0,3,17,0,5,8,False
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.34005,0.28596,0.175675,0.110679,0.087636,0,0,0,8,1,1,31,0,8,4.125,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.212799,0.204781,0.201068,0.198812,0.182541,0,2,0,5,0,4,23,0,12,5.333333,False
bot,N+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.620334,0.163424,0.087954,0.077099,0.051189,0,0,0,23,0,47,39,13,26,3.913043,False
bot,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.467106,0.211568,0.167137,0.142801,0.011389,0,0,0,15,0,3,55,0,16,4,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.336531,0.234109,0.213767,0.150349,0.065245,0,1,0,4,0,4,21,0,4,4.666667,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.610827,0.262066,0.051385,0.038545,0.037177,0,0,0,21,1,4,89,3,22,4.52381,False
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.35885,0.184577,0.162309,0.152786,0.141478,0,1,0,10,0,8,54,0,12,5.777778,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.60884,0.181112,0.177557,0.027202,0.005289,1,0,0,12,0,51,17,10,21,6.5,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.497572,0.290754,0.129428,0.052731,0.029514,0,1,0,10,0,1,47,1,12,4.444444,False
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.372321,0.2658,0.151501,0.111016,0.099362,0,1,0,2,0,2,17,0,2,7,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.311296,0.25799,0.198148,0.15713,0.075436,0,4,1,7,0,8,38,1,12,5.333333,False
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.648796,0.231781,0.057101,0.043961,0.018362,0,0,0,6,0,3,21,0,8,4.5,False
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.444308,0.228925,0.119179,0.111074,0.096515,0,1,0,3,0,8,11,2,3,3,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.376528,0.24361,0.152467,0.115234,0.112161,0,1,0,8,1,8,29,1,10,4.142857,False
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.638317,0.202295,0.073205,0.069277,0.016907,0,0,0,20,0,2,80,0,21,4.2,True
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.418104,0.204282,0.185987,0.148327,0.043301,0,0,0,4,0,1,16,0,3,4.25,False
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.386162,0.173406,0.163039,0.15296,0.124433,0,0,0,16,0,2,64,0,17,4.25,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.376528,0.24361,0.152467,0.115234,0.112161,0,1,0,8,1,9,32,1,9,4.142857,False
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.59913,0.12494,0.117173,0.100198,0.058559,0,0,0,12,0,4,48,0,15,4.666667,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.332317,0.214697,0.186146,0.141542,0.125297,0,1,0,2,0,2,13,0,2,6,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.413919,0.189735,0.145481,0.140108,0.110757,0,0,0,5,0,6,14,1,4,4,False
bot,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.372462,0.306778,0.211596,0.062556,0.046608,0,0,0,7,0,4,19,0,7,3.428571,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.341542,0.226167,0.187142,0.132663,0.112487,0,1,0,2,0,0,9,0,3,1,False
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.586075,0.236901,0.08659,0.077225,0.013208,0,0,0,17,0,3,63,0,19,4.058824,False
bot,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.3641,0.28803,0.131193,0.129618,0.087059,0,0,0,24,0,4,104,0,32,4.875,False
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.27947,0.262863,0.213915,0.147217,0.096536,0,1,0,19,0,3,81,0,24,4.166667,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.400578,0.315028,0.116025,0.097978,0.070391,0,0,0,19,0,3,67,1,20,3.789474,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.666497,0.123685,0.101623,0.079412,0.028783,0,1,0,13,0,3,56,0,15,4.166667,True
bot,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.443094,0.346731,0.138046,0.040124,0.032005,0,1,0,14,0,5,66,0,18,4.769231,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.305984,0.28082,0.205519,0.135839,0.071838,0,0,0,14,0,3,38,0,15,3.071429,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.305028,0.259655,0.21788,0.136517,0.08092,0,0,0,2,0,1,5,0,4,4.5,False
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.707664,0.087805,0.078563,0.070308,0.05566,0,0,0,10,0,0,36,0,9,3.6,False
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.328681,0.265628,0.156832,0.129094,0.119766,0,0,0,12,1,0,56,0,13,4.833333,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.408191,0.31186,0.13162,0.114858,0.033472,0,0,0,14,0,4,56,0,15,4.428571,True
bot,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.40475,0.342645,0.188408,0.046822,0.017375,0,0,0,17,0,3,68,0,18,4.294118,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.301605,0.221913,0.221197,0.18498,0.070305,0,0,0,11,0,3,40,0,16,4.454545,False
bot,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.323471,0.322285,0.216943,0.084407,0.052894,0,0,0,20,3,6,73,2,27,4.35,False
bot,N+,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.531976,0.249111,0.10873,0.060041,0.050142,0,1,0,19,0,4,83,0,23,4.388889,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.381282,0.199891,0.180002,0.139311,0.099513,0,1,0,2,0,0,19,0,3,5,False
bot,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.313351,0.277081,0.214738,0.120097,0.074733,0,0,0,18,0,4,56,0,21,3.5,True
bot,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.512476,0.223338,0.106699,0.084194,0.073292,0,0,0,21,0,1,80,1,21,3.904762,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.38265,0.240268,0.172802,0.154172,0.050108,0,0,0,8,0,3,39,0,9,5.5,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.462534,0.237119,0.147153,0.09283,0.060365,0,1,0,21,0,3,80,0,23,3.8,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.399584,0.316863,0.132012,0.106568,0.044974,0,1,0,14,0,4,45,0,19,3.538462,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.336284,0.257314,0.209641,0.152322,0.044439,0,1,1,3,0,5,4,1,122,59.5,False
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.545948,0.159996,0.15375,0.089351,0.050956,0,0,0,18,0,16,59,4,19,4.277778,False
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.398077,0.297433,0.147478,0.100074,0.056938,0,1,0,14,0,5,61,0,22,4.538462,True
bot,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.233353,0.21145,0.200446,0.181361,0.173389,0,0,0,2,0,1,9,0,1,5,False
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.399112,0.309442,0.174051,0.065802,0.051593,0,1,0,14,0,5,57,0,18,4.615385,True
bot,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.282531,0.21716,0.192946,0.164956,0.142407,0,1,0,2,0,0,14,0,2,2,False
bot,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.432366,0.265478,0.18906,0.067515,0.045581,0,0,0,16,0,1,57,0,15,3.625,False
